book,chapter,verse,text,lemmatized
Лука,9,2,"И посла их да проповиједају Царство Божије, и да исцјељују болесне.","i posao oni da propovedati carstvo božije , i da isceljivati bolestan ."
Лука,9,3,"И рече им: Ништа не узимајте на пут, ни штапа, ни торбе, ни хљеба ни новца, нити по двије хаљине да имате.","i reći oni : ništa ne uzimati na put , ni štap , ni torba , ni hleb ni novac , niti po dva haljina da imati ."
Лука,9,4,"И у коју кућу уђете, ондје остајте и оданде полазите.","i u koji kuća ući , onde ostajati i odande polaziti ."
Лука,9,5,"И који год вас не приме, излазећи из града онога, отресите и прах са ногу својих, за свједочанство против њих.","i koji god vi ne primiti , izlaziti iz grad onaj , otresti i prah sa noga svoj , za svedočanstvo protiv oni ."
Лука,9,6,А они излазећи пролажаху по селима проповиједајући јеванђеље и лијечећи свуда.,a oni izlaziti prolaziti po selo propovedati jevanđelje i lečiti svuda .
Лука,9,7,"А Ирод четверовласник чу шта он чини, и бијаше у недоумици. Јер неки говораху да је Јован устао из мртвих;","a Irod četverovlasnik čuti što on činiti , i biti u nedoumica . jer neki govoriti da biti Jovan ustati iz mrtav ;"
Лука,9,8,"А једни да се Илија појавио; други опет, да је васкрсао неки од старих пророка.","a jedan da sebe Ilija pojaviti ; drugi opet , da biti vaskrsao neki od star prorok ."
Лука,9,9,И рече Ирод: Јована ја посјекох; али ко је тај о коме слушам тако нешто? И настојаше да га види.,i reći Irod : Jovana ja posjekiti ; ali tko biti taj o koji slušati tako nešto ? i nastojati da on vidi.
Лука,9,10,И вративши се апостоли испричаше му шта су учинили. И узевши их отиде насамо у мјесто пусто код града званог Витсаида.,i vratiti sebe apostol ispričati on što biti učiniti . i uzeti oni otići nasamo u mesto pusto kod grad zvan Vitsaid .
Лука,9,11,"А кад народ сазнаде, пође за њим, и он их прими и говораше им о Царству Божијем и исцијели оне који требаху излијечења.","a kad narod saznati , poći za on , i on oni primiti i govoriti oni o carstvo božiji i isceliti onaj koji trebati izliječenje ."
Лука,9,12,"А дан стаде нагињати. Тада приступише Дванаесторица и рекоше му: Отпусти народ, нека иду на конак у околна села и засеоке, и кек нађу хране, јер смо овдје у пустом мјесту.","a dan stadeti naginjati . tada pristupiti dvanaestorica i reći on : otpustiti narod , neka ići na konak u okolni selo i zaselak , i Kek naći hrana , jer biti ovde u pust mesto ."
Лука,9,13,А он им рече: Подајте им ви да једу. А они рекоше: У нас нема више од пет хљебова и двије рибе; сем да ми одемо и купимо хране за сав овај народ.,a on oni reći : podati oni vi da jesti . a oni reći : u mi nemati mnogo od pet hleb i dva riba ; sem da mi otići i kupiti hrana za sav ovaj narod .
Лука,9,14,"Јер бијаше људи, око пет хиљада. Али он рече ученицима својим: Посадите их на скупине по педесет.","jer biti čovek , oko pet hiljada . ali on reći učenik svoj : posaditi oni na skupina po pedeset ."
Лука,9,15,"И учинише тако, и посадише их све.","i učiniti tako , i posaditi oni sav ."
Лука,9,16,"А он узе оних пет хљебова и обје рибе, и погледавши на небо благослови их и преломи, и даваше ученицима да поставе народу.","a on uzeti onaj pet hleb i oba riba , i pogledati na nebo blagosloviti oni i prelomiti , i davati učenik da postaviti narod ."
Лука,9,17,"И једоше и наситише се сви, и накупише комада што им претече дванаест котарица.","i jesositi i nasititi sebe sav , i nakupiti komad što oni pretek dvanaest kotarica ."
Лука,9,18,"И када се једанпут мољаше Богу насамо, с њим бијаху ученици, и запита их говорећи: Шта говори народ ко сам ја?","i kada sebe jedanput moliti Bog nasamo , sa on biti učenik , i zapitati oni govoriti : što govoriti narod tko biti ja ?"
Лука,9,19,"А они одговарајући рекоше: Једни веле да си Јован Крститељ, а други да си Илија; други опет да је неки од древних пророка васкрсао.","a oni odgovarajući reći : jedan veli da biti Jovan krstitelj , a drugi da biti Ilija ; drugi opet da biti neki od drevan prorok vaskrsao ."
Лука,9,20,А он им рече: А ви шта кажете ко сам ја? А Петар одговарајући рече: Христос Божији.,a on oni reći : a vi što kazati tko biti ja ? a Petar odgovarajući reći : Hristos božiji .
Лука,9,21,"А он им запријети и заповједи да то никоме не казују,","a on oni zapretiti i zapovediti da taj niko ne kazivati ,"
Лука,9,22,"Рекавши да Сину Човјечијему треба много пострадати, и да ће га старјешине и првосвештеници и књижевници одбацити, и да ће бити убијен, и трећега дана да ће устати.","reći da sin čovečiji trebati mnogo postradati , i da hteti on starešina i prvosveštenik i književnik odbaciti , i da hteti biti ubiti , i treći dan da hteti ustati ."
Лука,9,23,"А свима говораше: Ако ко хоће да иде за мном, нека се одрекне себе и узме крст свој и за мном иде.","a sav govoriti : ako tko hteti da ići za ja , neka sebe odreći sebe i uzeti krst svoj i za ja ići ."
Лука,9,24,"Јер ко хоће живот свој да сачува, изгубиће га; а ко изгуби живот свој мене ради, тај ће га сачувати.","jer tko hteti život svoj da sačuvati , izgubiti on ; a tko izgubiti život svoj ja raditi , taj hteti on sačuvati ."
Лука,9,25,Јер каква је корист човјеку ако сав свијет задобије а себе упропасти или себи науди?,jer kakav biti korist čovek ako sav svet zadobiti a sebe upropastiti ili sebe nauditi ?
Лука,9,26,Јер ко се постиди мене и мојих ријечи њега ће се Син Човјечији постидјети када дође у слави својој и Очевој и светих анђела.,jer tko sebe postideti ja i moj reč on hteti sebe sin čovečiji postideti kada doći u slava svoj i očev i svet anđeo .
Лука,9,27,А кажем вам заиста: Има неких међу овима што стоје овдје који неће окусити смрти док не виде Царства Божијега.,a kazati vi zaista : imati neki među ovaj što stajati ovde koji hteti okusiti smrt dok ne videti carstvo božiji .
Лука,9,28,"А око осам дана послије ових ријечи, узе он Петра и Јована и Јакова и попе се на гору да се помоли Богу.","a oko osam dan posle ovaj reč , uzeti on Petra i Jovan i Jakov i pop sebe na gora da sebe pomoliti Bog ."
Лука,9,29,"И док се мољаше постаде изглед лица његовог другачији, и одијело његово бијело и блистајуће.","i dok sebe moliti postati izgled lice njegov drugačiji , i odelo njegov bijel i blistajući ."
Лука,9,30,"И гле, два човјека говораху с њим, а то бијаху Мојсеј и Илија,","i gle , dva čovek govoriti sa on , a taj biti Mojsej i Ilija ,"
Лука,9,31,"Који се показаше у слави, и говораху о исходу његовом који је имао да се испуни у Јерусалиму.","koji sebe pokazati u slava , i govoriti o ishod njegov koji biti imati da sebe ispuniti u Jerusalim ."
Лука,9,32,А Петар и они с њим бјеху савладани сном; али пробудивши се видјеше славу његову и два човјека што стајаху с њим.,a Petar i oni sa on biti savladati san ; ali probuditi sebe videti slava njegov i dva čovek što stajati sa on .
Лука,9,33,"И кад се одвајаху они од њега, рече Петар Исусу: Учитељу, добро нам је овдје бити; да саградимо три сјенице: једну теби, и једну Мојсеју, и једну Илији, - не знајући шта говори.","i kad sebe odvajati oni od on , reći Petar Isus : učitelj , dobro mi biti ovde biti ; da sagraditi tri sjenica : jedan ti , i jedan Mojseja , i jedan Ilija , - ne znati što govoriti ."
Лука,9,34,А док он то говораше настаде облак и заклони их: и уплашише се када зађоше у облак.,a dok on taj govoriti nastati oblak i zakloniti oni : i uplašiti sebe kada zaći u oblak .
Лука,9,35,"И чу се из облака глас који говораше: Ово је Син мој љубљени, њега слушајте.","i čuti sebe iz oblak glas koji govoriti : ovaj biti sin moj ljubiti , on slušati ."
Лука,9,36,"И када се чу глас, нађе се Исус сам. И они заћуташе и ником не објавише у оне дане ништа од онога што су видјели.","i kada sebe čuti glas , naći sebe Isus biti . i oni zaćutati i nitko ne objaviti u onaj dan ništa od onaj što biti videti ."
Лука,9,37,"А идући дан када сиђоше са горе, срете га мноштво народа.","a idući dan kada sići sa zlo , sresti on mnoštvo narod ."
Лука,9,38,"И гле, човјек из народа повика говорећи: Учитељу, молим те, погледај на сина мојега, јер ми је јединац;","i gle , čovek iz narod povik govoriti : učitelj , moliti ti , pogledati na sin moj , jer ja biti jedinac ;"
Лука,9,39,"И ево, хвата га дух и виче изненадно; и ломи га уз пјену, и једва се удаљи од њега пошто га изломи.","i evo , hvatati on duh i vikati iznenadan ; i lomiti on uz pena , i jedva sebe udaljiti od on pošto on izlomiti ."
Лука,9,40,"И молих ученике твоје да га истјерају, па не могоше.","i Molih učenik tvoj da on isterati , pa ne moći ."
Лука,9,41,А Исус одговарајући рече: О роде невјерни и покварени! Докле ћу бити с вама и трпјети вас? Доведи амо сина својега.,a Isus odgovarajući reći : o roda neveran i pokvariti ! dokle hteti biti sa vi i trpeti vi ? dovesti amo sin svoj .
Лука,9,42,"А још док он прилажаше стаде га демон кидати и ломити. А Исус запријети духу нечистоме, и исцјели дјечака, и предаде га оцу његовом.","a još dok on prilaziti stadeti on demon kidati i lomiti . a Isus zapretiti duh nečist , i iscjesti dečak , i predati on otac njegov ."
Лука,9,43,И сви се веома дивљаху величанству Божијем.,i sav sebe veoma diviti veličanstvo božiji .
Лука,9,44,Ставите ви у уши своје ове ријечи: Син Човјечији биће предан у руке људи.,staviti vi u uho svoj ovaj reč : sin čovečiji biti predati u ruka čovek .
Лука,9,45,А они не разумијеваху ову ријеч; јер бјеше сакривена од њих да је не схвате; и бојаху се да га запитају за ову ријеч.,a oni ne razumevati ovaj reč ; jer biti sakriti od oni da on ne shvatiti ; i bojati sebe da on zapitati za ovaj reč .
Лука,9,46,А уђе помисао у њих ко би међу њима био већи.,a ući pomisao u oni tko biti među oni biti velik .
Лука,9,47,"А Исус знајући помисао срца њихова, узе дијете и постави га крај себе,","a Isus znati pomisao srce njihov , uzeti dete i postaviti on kraj sebe ,"
Лука,9,48,"И рече им: Који прими ово дијете у име моје, мене прима; а који мене прими, прима Онога који је мене послао; јер који је најмањи међу свима вама, тај је велики.","i reći oni : koji primiti ovaj dete u ime moj , ja primati ; a koji ja primiti , primati onaj koji biti ja poslati ; jer koji biti malen među sav vi , taj biti velik ."
Лука,9,49,"А Јован одговарајући рече: Наставниче, видјесмо једнога гдје именом твојим изгони демоне, и забранисмо му, јер не иде с нама за тобом.","a Jovan odgovarajući reći : nastavnik , videti jedan gde ime tvoj izgoniti demon , i zabraniti on , jer ne ići sa mi za ti ."
Лука,9,50,"И рече му Исус: Не забрањујте, јер није против вас; а ко није против вас, с вама је.","i reći on Isus : ne zabranjivati , jer biti protiv vi ; a tko biti protiv vi , sa vi biti ."
Лука,9,51,"И када се навршаваху дани његовог узлажења (на небо), он чврсто одлучи да иде у Јерусалим.","i kada sebe navršavati dan njegov uzlaženje ( na nebo ) , on čvrsto odlučiti da ići u Jerusali ."
Лука,9,52,И посла гласнике пред собом; и они отидоше и дођоше у село самарјанско да припреме за њега.,i posao glasnik pred sebe ; i oni otidositi i doći u selo samarjansko da pripremiti za on .
Лука,9,53,"И не примише га, зато што он иђаше у Јерусалим.","i ne primiti on , zato što on ići u Jerusali ."
Лука,9,54,"А кад видјеше ученици његови Јаков и Јован, рекоше: Господе, хоћеш ли да речемо да огањ сиђе с неба и да их истријеби, као и Илија што учини?","a kad videti učenik njegov Jakov i Jovan , reći : gospoda , hteti li da reći da oganj sići sa nebo i da oni istrebiti , kao i Ilija što učiniti ?"
Лука,9,55,А он окренувши се запријети им и рече: Не знате каквога сте ви духа.,a on okrenuti sebe zapretiti oni i reći : ne znati kakav biti vi duh .
Лука,9,56,Јер Син Човјечији не дође да погуби душе људске него да спасе. И отидоше у друго село.,jer sin čovečiji ne doći da pogubiti duša ljudski nego da spasti . i otidositi u drugi selo .
Лука,9,57,"А кад они иђаху путем, рече му неко: Господе, ићи ћу за тобом куд год пођеш.","a kad oni ići put , reći on netko : gospoda , ići hteti za ti kud god poći ."
Лука,9,58,"А Исус му рече: Лисице имају јаме и птице небеске гнијезда, а Син Човјечији нема гдје главу склонити.","a Isus on reći : lisica imati jama i ptica nebeski gnezdo , a sin čovečiji nemati gde glava skloniti ."
Лука,9,59,"А другоме рече: Хајде за мном! А он рече: Господе, допусти ми да прво одем да сахраним оца својега.","a drugi reći : hajde za ja ! a on reći : gospoda , dopustiti ja da prvo otići da sahraniti otac svoj ."
Лука,9,60,А Исус му рече: Остави нека мртви сахрањују своје мртваце; а ти хајде те објављуј Царство Божије.,a Isus on reći : ostaviti neki mrtav sahranjivati svoj mrtvac ; a ti hajde ti objavljivati carstvo božije .
Лука,9,61,"А и други рече: Господе, ићи ћу за тобом, али прво ми допусти да одем да се опростим са домаћима својим.","a i drugi reći : gospoda , ići hteti za ti , ali prvo ja dopustiti da otići da sebe oprostiti sa domaći svoj ."
Лука,9,62,"А Исус му рече: Ниједан ко је метнуо руку своју на плуг па се обазире назад, није приправан за Царство Божије.","a Isus on reći : nijedan tko biti metnuti ruka svoj na plug pa sebe obazirati nazad , biti pripravan za carstvo božije ."
Лука,10,1,"А потом изабра Господ и друге, Седамдесеторицу, и посла их два по два пред лицем својим у сваки град и мјесто куда намјераваше сам ићи.","a potom izabrati Gospod i drugi , sedamdesetorica , i posao oni dva po dva pred lice svoj u svaki grad i mesto kuda nameravati biti ići ."
Лука,10,2,"И рече им: Жетве је много, а посленика мало: зато се молите господару жетве да изведе посленике на жетву своју.","i reći oni : žetva biti mnogo , a poslenik malo : zato sebe moliti gospodar žetva da izvesti poslenik na žetva svoj ."
Лука,10,3,Идите; ево ја вас шаљем као јагањце међу вукове.,ići ; evo ja vi slati kao jaganjac među vuk .
Лука,10,4,"Не носите кесу ни торбу ни обућу, и никога не поздрављајте на путу.","ne nositi kesa ni torba ni obuća , i nitko ne pozdravljati na put ."
Лука,10,5,У коју год кућу уђете најприје кажите: Мир дому овоме!,u koji god kuća ući najpre kazati : mir dom ovaj !
Лука,10,6,"И ако буде ондје син мира, остаће на њему мир ваш; ако ли не буде, вратиће се вама.","i ako biti onde sin mir , ostati na on mir vaš ; ako li ne biti , vratiti sebe vi ."
Лука,10,7,"А у тој кући будите, и једите и пијте што у њих има, јер је посленик достојан плате своје; не прелазите из куће у кућу.","a u taj kuća buditi , i jediti i piti što u oni imati , jer biti poslenik dostojan plata svoj ; ne prelaziti iz kuća u kuća ."
Лука,10,8,"И у који год град уђете и приме вас, једите што вам се изнесе,","i u koji god grad ući i primiti vi , jediti što vi sebe izneti ,"
Лука,10,9,"И исцјељујте болеснике који су у њему, и говорите им; Приближило вам се Царство Божије.","i isceljivati bolesnik koji biti u on , i govoriti oni ; približiti vi sebe carstvo božije ."
Лука,10,10,"И у који год град уђете и не приме вас, изишавши на тргове његове, реците:","i u koji god grad ući i ne primiti vi , izići na trg njegov , reći :"
Лука,10,11,И прах што нам је прионуо од града вашега за ноге наше отресамо вам. Али ово знајте да вам се приближило Царство Божије!,i prah što mi biti prionuti od grad vaš za noga naš otresati vi . ali ovaj znati da vi sebe približiti carstvo božije !
Лука,10,12,Кажем вам да ће Содому бити лакше у Дан онај неголи граду томе.,kazati vi da hteti Sodoma biti lako u dan onaj negoli grad taj .
Лука,10,13,"Тешко теби, Хоразине! Тешко теби, Витсаидо! Јер да су у Тиру и Сидону била чудеса што су била у вама, давно би се, сједећи у костријети и пепелу, покајали.","teško ti , Horazin ! teško ti , Vitsaido ! jer da biti u Tir i Sidon biti čudesa što biti biti u vi , davno biti sebe , sedeti u kostret i pepeo , pokajati ."
Лука,10,14,Али Тиру и Сидону биће лакше на Суду него вама.,ali Tir i Sidon biti lako na sud nego vi .
Лука,10,15,"И ти, Капернауме, који си се до неба подигао, до ада ћеш се сурвати.","i ti , Kapernaume , koji biti sebe do nebo podići , do ada hteti sebe survati ."
Лука,10,16,"Ко вас слуша, мене слуша, и ко се вас одриче, мене се одриче; а ко се мене одриче, одриче се Онога који је мене послао.","tko vi slušati , ja slušati , i tko sebe vi odricati , ja sebe odricati ; a tko sebe ja odricati , odricati sebe onaj koji biti ja poslati ."
Лука,10,17,"Вратише се пак Седамдесеторица са радошћу говорећи: Господе, и демони нам се покоравају у име твоје.","vratiti sebe pak sedamdesetorica sa radost govoriti : gospoda , i demon mi sebe pokoravati u ime tvoj ."
Лука,10,18,А он им рече: Видјех сатану гдје паде са неба као муња.,a on oni reći : videti satana gde pad sa nebo kao munja .
Лука,10,19,"Ево вам дајем власт да стајете на змије и скорпије и на сву силу вражију, и ништа вам неће наудити.","evo vi davati vlast da stajati na zmija i skorpija i na sav sila vražija , i ništa vi hteti nauditi ."
Лука,10,20,"Али се томе не радујте што вам се духови покоравају, него се радујте што су имена ваша написана на небесима.","ali sebe taj ne radovati što vi sebe duh pokoravati , nego sebe radovati što biti ime vaš napisati na nebesa ."
Лука,10,21,"У тај час обрадова се духом Исус и рече: Хвалим те, Оче, Господе неба и земље, што си ово сакрио од мудрих и разборитих, а открио то безазленима. Да, Оче, јер је тако била воља твоја.","u taj čas obradovati sebe duh Isus i reći : hvaliti ti , otac , gospoda nebo i zemlja , što biti ovaj sakriti od mudar i razborit , a otkriti taj bezazlen . da , otac , jer biti tako biti volja tvoj ."
Лука,10,22,"И окренувши се ученицима рече: Све је мени предао Отац мој, и нико не зна ко је Син, осим Оца, ни ко је Отац, осим Сина, и ако Син хоће коме открити.","i okrenuti sebe učenik reći : sav biti ja predati otac moj , i nitko ne znati tko biti sin , osim otac , ni tko biti otac , osim sin , i ako sin hteti tko otkriti ."
Лука,10,23,И окренувши се ученицима насамо рече: Благо очима које виде што ви видите.,i okrenuti sebe učenik nasamo reći : blag oko koji videti što vi videti .
Лука,10,24,"Јер вам кажем да су многи пророци и цареви жељели видјети што ви видите, и не видјеше; и чути што ви чујете, и не чуше.","jer vi kazati da biti mnogi prorok i car želeti videti što vi videti , i ne videti ; i čuti što vi čuti , i ne čuti ."
Лука,10,25,"И гле, законик неки устаде и кушајући га рече: Учитељу, шта ми треба чинити да наслиједим живот вјечни?","i gle , zakonik neki ustati i kušati on reći : učitelj , što ja trebati činiti da naslediti život večan ?"
Лука,10,26,А он му рече: Шта је написано у Закону? Како читаш?,a on on reći : što biti napisati u zakon ? kako čitati ?
Лука,10,27,"А он одговарајући рече: Љуби Господа Бога својега свим срцем својим, и свом душом својом, и свом снагом својом, и свим умом својим; и ближњега свога као самога себе.","a on odgovarajući reći : ljubiti Gospod Bog svoj sav srce svoj , i svoj duša svoj , i svoj snaga svoj , i sav um svoj ; i bližnji svoj kao sam sebe ."
Лука,10,28,А он му рече: Право си одговорио; то чини и живјећеш.,a on on reći : pravo biti odgovoriti ; taj činiti i živeti .
Лука,10,29,"А он, желећи себе да оправда, рече Исусу: А ко је ближњи мој?","a on , želeti sebe da opravdati , reći Isus : a tko biti bližnji moj ?"
Лука,10,30,"А Исус одговарајући рече: Човјек неки силажаше из Јерусалима у Јерихон, и западе међу разбојнике, и ови га свукоше и ране му зададоше, па одоше, а њега полумртва оставише.","a Isus odgovarajući reći : čovek neki silaziti iz Jerusali u Jerihon , i zapasti među razbojnik , i ovaj on svući i rana on zadati , pa otići , a on polumrtav ostaviti ."
Лука,10,31,"Случајно пак силажаше оним путем неки свештеник и видјевши га, прође.","slučajno pak silaziti onaj put neki sveštenik i videti on , proći ."
Лука,10,32,"А тако и левит, кад је био на оном мјесту, приступивши, погледа га и прође.","a tako i levit , kad biti biti na onaj mesto , pristupiti , pogledati on i proći ."
Лука,10,33,"А Самарјанин неки путујући дође до њега, па кад га видје сажали му се;","a Samarjanin neki putovati doći do on , pa kad on videti sažaliti on sebe ;"
Лука,10,34,"И приступивши зави му ране и зали уљем и вином; и посадивши га на своје кљусе, доведе га у гостионицу, и постара се око њега.","i pristupiti zaviti on rana i žaliti ulje i vino ; i posaditi on na svoj Kljus , dovesti on u gostionica , i postarati sebe oko on ."
Лука,10,35,"И сутрадан полазећи извади два динара те даде гостионичару, и рече му: Побрини се за њега, а што више потрошиш ја ћу ти платити кад се вратим.","i sutradan polaziti izvaditi dva dinar te dada gostioničar , i reći on : pobrinuti sebe za on , a što mnogo potrošiti ja hteti ti platiti kad sebe vratiti ."
Лука,10,36,"Шта мислиш, дакле, који је од оне тројице био ближњи ономе што бјеше запао међу разбојнике?","što misliti , dakle , koji biti od onaj trojica biti bližnji onaj što biti zapasti među razbojnik ?"
Лука,10,37,"А он рече: Онај који му милост учини. А Исус му рече: Иди, па и ти чини тако.","a on reći : onaj koji on milost učiniti . a Isus on reći : ići , pa i ti činiti tako ."
Лука,10,38,"А кад путоваху и он уђе у једно село, а жена нека, по имену Марта, прими га у кућу своју.","a kad putovati i on ući u jedan selo , a žena neka , po ime mart , primiti on u kuća svoj ."
Лука,10,39,"И у ње бјеше сестра по имену Марија, која сједе код ногу Исусових и слушаше бесједу његову.","i u on biti sestra po ime Marija , koji sedeti kod noga Isusov i slušati beseda njegov ."
Лука,10,40,"А Марта се заузела да га што боље услужи, и приступивши му рече: Господе, зар ти не мариш што ме сестра моја остави саму да служим? Реци јој, дакле, да ми помогне.","a mart sebe zauzeti da on što dobro uslužiti , i pristupiti on reći : gospoda , zar ti ne mariti što ja sestra moj ostaviti sam da služiti ? reći on , dakle , da ja pomoći ."
Лука,10,41,"А Исус одговарајући рече јој: Марта, Марта, бринеш се и узнемираваш за много,","a Isus odgovarajući reći on : mart , mart , brinuti sebe i uznemiravati za mnogo ,"
Лука,10,42,А само је једно потребно. Али је Марија добри дио изабрала који јој се неће одузети.,a samo biti jedan potreban . ali biti Marija dobar deo izabrati koji on sebe hteti oduzeti .
Лука,11,1,"И када се он мољаше Богу на једном мјесту па престаде, рече му неки од ученика његових: Господе, научи нас молити се, као што и Јован научи ученике своје.","i kada sebe on moliti Bog na jedan mesto pa prestati , reći on neki od učenik njegov : gospoda , naučiti mi moliti sebe , kao što i Jovan naučiti učenik svoj ."
Лука,11,2,А он им рече: Када се молите говорите: и на земљи као на небу.,a on oni reći : kada sebe moliti govoriti : i na zemlja kao na nebo .
Лука,11,3,Хљеб наш насушни дај нам сваки дан;,hleb naš nasušni dati mi svaki dan ;
Лука,11,4,"И опрости нам гријехе наше, јер и ми опраштамо свакоме дужнику својему; и не уведи нас у искушење; него нас избави од злога.","i oprostiti mi greh naš , jer i mi opraštati svaki dužnik svoj ; i ne uvediti mi u iskušenje ; nego mi izbaviti od zao ."
Лука,11,5,"И рече им: Који од вас има пријатеља и отиде му у поноћ и рече му: Пријатељу, дај ми три хљеба у зајам,","i reći oni : koji od vi imati prijatelj i otići on u ponoć i reći on : prijatelj , dati ja tri hleb u zajam ,"
Лука,11,6,Јер ми дође пријатељ с пута и немам чиме да га послужим.,jer ja doći prijatelj sa put i nemati što da on poslužiti .
Лука,11,7,"А он изнутра одговарајући да рече: Немој ме узнемиравати; већ су врата затворена, и дјеца су моја са мном у постељи; не могу устати да ти дам.","a on iznutra odgovarajući da reći : moći ja uznemiravati ; već biti vrata zatvoriti , i dete biti moj sa ja u postelja ; ne moći ustati da ti dati ."
Лука,11,8,"Кажем вам: Ако и не устане да му даде зато што му је пријатељ, али за његову безочност устаће и даће колико му треба.","kazati vi : ako i ne ustati da on dati zato što on biti prijatelj , ali za njegov bezočnost ustati i dati koliko on trebati ."
Лука,11,9,И ја вама кажем: Иштите и даће вам се; тражите и наћи ћете; куцајте и отвориће вам се.,i ja vi kazati : iskati i dati vi sebe ; tražiti i naći hteti ; kucati i otvoriti vi sebe .
Лука,11,10,"Јер сваки који иште, добија; и који тражи, налази; и који куца, отвара му се.","jer svaki koji iskati , dobijati ; i koji tražiti , nalaziti ; i koji kuća , otvarati on sebe ."
Лука,11,11,"Који је међу вама отац од кога ако син заиште хљеба, да му даде камен? Или ако заиште рибу, да му мјесто рибе даде змију?","koji biti među vi otac od tko ako sin zaiskati hleb , da on dati kamen ? ili ako zaiskati riba , da on mesto riba dati zmija ?"
Лука,11,12,"Или ако заиште јаје, да му даде скорпију?","ili ako zaiskati jaje , da on dati skorpija ?"
Лука,11,13,"Када дакле ви, зли будући, умијете добре даре давати дјеци својој, колико ће више Отац ваш небески дати Духа Светога онима који ишту од њега?","kada dakle vi , zao budući , umeti dobar dar davati dete svoj , koliko hteti mnogo otac vaš nebeski dati duh svet onaj koji iskati od on ?"
Лука,11,14,"И изгоњаше демона, и тај бјеше нијем; и кад изиђе демон, проговори нијеми; и дивљаше се народ.","i izgoniti demon , i taj biti nem ; i kad izići demon , progovoriti nem ; i diviti sebe narod ."
Лука,11,15,"А неки од њих рекоше: Помоћу Веелзевула, кнеза демонскога, изгони демоне.","a neki od oni reći : pomoću Veelzevul , knez demonski , izgoniti demon ."
Лука,11,16,А други кушајући га искаху од њега знак са неба.,a drugi kušati on iskati od on znak sa nebo .
Лука,11,17,"А он знајући помисли њихове рече им: Свако царство које се раздијели само у себи, опустјеће, и дом који се раздијели сам у себи, пропашће.","a on znati pomisliti njihov reći oni : svaki carstvo koji sebe razdeliti samo u sebe , opusteti , i dom koji sebe razdeliti biti u sebe , propasti ."
Лука,11,18,"Ако се и сатана раздијели сам у себи, како ће опстати царство његово? Јер говорите да помоћу Веелзевула изгоним демоне.","ako sebe i satana razdeliti biti u sebe , kako hteti opstati carstvo njegov ? jer govoriti da pomoću Veelzevul izgoniti demon ."
Лука,11,19,"Ако ли ја помоћу Веелзевула изгоним демоне, синови ваши чијом помоћу изгоне? Зато ће вам они бити судије.","ako li ja pomoću Veelzevul izgoniti demon , sin vaš čiji pomoću izgoniti ? zato hteti vi oni biti sudija ."
Лука,11,20,"А ако ли ја прстом Божијим изгоним демоне, дакле, стигло вам је Царство Божије.","a ako li ja prst božiji izgoniti demon , dakle , stići vi biti carstvo božije ."
Лука,11,21,"Кад се јаки наоружа и чува свој двор, имање је његово на миру.","kad sebe jak naoružati i čuvati svoj dvor , imanje biti njegov na mir ."
Лука,11,22,"А када дође јачи од њега и надвлада га, узме све оружје његово у које се уздао, и раздијели што је заплијенио од њега.","a kada doći jak od on i nadvladati on , uzeti sav oružje njegov u koji sebe uzdati , i razdeliti što biti zapleniti od on ."
Лука,11,23,"Који није са мном, против мене је; и који не сабира са мном, расипа.","koji biti sa ja , protiv ja biti ; i koji ne sabirati sa ja , rasipati ."
Лука,11,24,"Кад нечисти дух изиђе из човјека, пролази кроз безводна мјеста тражећи покоја, и не налазећи говори: Вратићу се у дом свој откуда сам изишао.","kad nečist duh izići iz čovek , prolaziti kroz bezvodan mesto tražiti pokoj , i ne nalaziti govoriti : vratiti sebe u dom svoj otkuda biti izići ."
Лука,11,25,И дошавши нађе пометен и украшен.,i doći naći pomesti i ukrasiti .
Лука,11,26,"Тада отиде и узме седам других духова горих од себе, и ушавши обитавају ондје; и потоње стање бива човјеку ономе горе од првога.","tada otići i uzeti sedam drugi duh loš od sebe , i ući obitavati onde ; i potonji stanje bivati čovek onaj zlo od prvi ."
Лука,11,27,"А док он то говораше, подиже глас једна жена из народа и рече му: Блажена утроба која те је носила, и дојке које си сисао!","a dok on taj govoriti , podizati glas jedan žena iz narod i reći on : blažen utroba koji ti biti nositi , i dojka koji biti sisati !"
Лука,11,28,"А он рече: Ваистину, блажени су они који слушају ријеч Божију и држе је.","a on reći : vaistinu , blažen biti onaj koji slušati reč božiji i držati on ."
Лука,11,29,"А народу који се скупљаше стаде говорити: Нараштај је овај зао нараштај; иште знак, и неће му се дати знак осим знака Јоне пророка.","a narod koji sebe skupljati stadeti govoriti : naraštaj biti ovaj zao naraštaj ; iskati znak , i hteti on sebe dati znak osim znak Jona prorok ."
Лука,11,30,"Јер као што Јона би знак Ниневљанима, тако ће и Син Човјечији бити знак нараштају овоме.","jer kao što Jona biti znak Ninevljanin , tako hteti i sin čovečiji biti znak naraštaj ovaj ."
Лука,11,31,"Царица јужна устаће на суду с људима нараштаја овога, и осудиће их; јер она дође с краја земље да слуша мудрост Соломонову, а гле, овдје је већи од Соломона.","carica južan ustati na sud sa čovek naraštaj ovaj , i osuditi oni ; jer on doći sa kraj zemlja da slušati mudrost Solomonov , a gle , ovde biti velik od Solomon ."
