book,chapter,verse,text,lemmatized
1. Краљевима,18,22,А Илија рече народу: ја сам сам остао пророк Господњи; а пророка Валовијех има четири стотине и педесет.,a Ilija reći narod : ja biti biti ostati prorok Gospodnji ; a prorok Valovije imati četiri stotina i pedeset .
1. Краљевима,18,23,"Дајте нам два јунца, и нека они изберу себи једнога, и нека га исијеку на комаде и метну на дрва, али огња да не подмећу; а ја ћу приготовити другога јунца, и метнућу га на дрва, али огња нећу подметати.","dati mi dva junac , i neka oni izbrati sebe jedan , i neka on isijesti na komad i metnuti na drvo , ali oganj da ne podmetati ; a ja hteti prigotoviti drugi junac , i metnuti on na drvo , ali oganj hteti podmetati ."
1. Краљевима,18,24,"Тада призовите име својих богова, а ја ћу призвати име Господње, па који се Бог одзове огњем онај нека је Бог. И сав народ одговори и рече: добро рече.","tada prizvati ime svoj bog , a ja hteti prizvati ime Gospodnje , pa koji sebe Bog odzvati oganj onaj neka biti Bog . i sav narod odgovoriti i reći : dobro reći ."
1. Краљевима,18,25,"Потом рече Илија пророцима Валовијем: изаберите себи једнога јунца и приготовите га прво, јер је вас више; и призовите име богова својих, али огња не подмећите.","potom reći Ilija prorok Valovija : izabrati sebe jedan junac i prigotoviti on prvo , jer biti vi mnogo ; i prizvati ime bog svoj , ali oganj ne podmetati ."
1. Краљевима,18,26,"И узеше јунца, којега им даде, и приготовише, и стадоше призивати име Валово од јутра до подне говорећи: Вале, услиши нас! Али ни кака гласа ни кога да одговори. И скакаху око олтара, који начинише.","i uzeti junac , koji oni dati , i prigotovisati , i stati prizivati ime Valovo od jutro do podne govoriti : val , uslišiti mi ! ali ni kakati glas ni tko da odgovoriti . i skakati oko oltar , koji načiniti ."
1. Краљевима,18,27,"А кад би у подне, стаде им се ругати Илија говорећи: вичите већма; јер је он бог! ваљада се нешто замислио, или је у послу, или на путу, или може бити спава, да се пробуди.","a kad biti u podne , stadeti oni sebe rugati Ilija govoriti : vikati većma ; jer biti on bog ! valjada sebe nešto zamisliti , ili biti u posao , ili na put , ili moći biti spavati , da sebe probuditi ."
1. Краљевима,18,28,"А они стадоше викати иза гласа, и парати се ножима и шилима по свом обичају, докле их крв не обли.","a oni stati vikati iza glas , i parati sebe nož i šilo po svoj običaj , dokle oni krv ne obliti ."
1. Краљевима,18,29,"А кад прође подне, стадоше пророковати докле дође вријеме да се принесе дар; али ни кака гласа ни кога да одговори, ни кога да чује.","a kad proći podne , stati prorokovati dokle doći vreme da sebe prineti dar ; ali ni kakati glas ni tko da odgovoriti , ni tko da čuti ."
1. Краљевима,18,30,Тада рече Илија свему народу: приступите к мени. И приступи к њему сав народ. Тада он оправи олтар Господњи који бјеше разваљен.,tada reći Ilija sav narod : pristupiti k ja . i pristupiti k on sav narod . tada on opraviti oltar Gospodnji koji biti razvaliti .
1. Краљевима,18,31,"И узе Илија дванаест камена према броју племена синова Јакова, којему дође ријеч Господња говорећи: Израиљ ће ти бити име.","i uzeti Ilija dvanaest kamen prema broj pleme sin Jakov , koji doći reč Gospodnji govoriti : Izrailj hteti ti biti ime ."
1. Краљевима,18,32,"И начини од тога камења олтар у име Господње, и око олтара ископа опкоп широк да би се могле посијати двије мјере жита.","i način od taj kamenje oltar u ime Gospodnje , i oko oltar iskopati opkop širok da biti sebe moći posejati dva mera žito ."
1. Краљевима,18,33,"И намјести дрва, и јунца исјечена на комаде метну на дрва.","i namestiti drvo , i junac iseći na komad metnuti na drvo ."
1. Краљевима,18,34,"И рече: напуните четири виједра воде, и излијте на жртву и на дрва. Па опет рече: учините још једном. И учинише још једном. Па опет рече: учините и трећом. И учинише трећом,","i reći : napuniti četiri vijedar voda , i izliti na žrtva i na drvo . pa opet reći : učiniti još jedan . i učiniti još jedan . pa opet reći : učiniti i treći . i učiniti treći ,"
1. Краљевима,18,35,"Те вода потече око олтара, и напуни се опкоп воде.","taj voda poteći oko oltar , i napuniti sebe opkop voda ."
1. Краљевима,18,36,"А кад би вријеме да се принесе жртва, приступи Илија пророк и рече: Господе Боже Аврамов, Исаков и Израиљев, нека данас познаду да си ти Бог у Израиљу и ја да сам твој слуга, и да сам по твојој ријечи учинио све ово.","a kad biti vreme da sebe prineti žrtva , pristupiti Ilija prorok i reći : gospoda Bog Avramov , Isakov i Izrailjev , neka danas poznasti da biti ti Bog u Izrailj i ja da biti tvoj sluga , i da biti po tvoj reč učiniti sav ovaj ."
1. Краљевима,18,37,"Услиши ме, Господе, услиши ме, да би познао овај народ да си ти Господе Бог, кад опет обратиш срца њихова.","uslišiti ja , gospoda , uslišiti ja , da biti poznati ovaj narod da biti ti gospoda Bog , kad opet obratiti srce njihov ."
1. Краљевима,18,38,"Тада паде огањ Господњи и спали жртву паљеницу и дрва и камен и прах, и воду у опкопу попи.","tada pad oganj Gospodnji i spaliti žrtva paljenica i drvo i kamen i prah , i voda u opkop popiti ."
1. Краљевима,18,39,"А народ кад то видје сав попада ничице, и рекоше: Господ је Бог, Господ је Бог.","a narod kad taj videti sav popadati ničice , i reći : Gospod biti Bog , Gospod biti Bog ."
1. Краљевима,18,40,"Тада им рече Илија: похватајте те пророке Валове да ниједан не утече. И похваташе их, и Илија их одведе на поток Кисон, и покла их ондје.","tada oni reći Ilija : pohvatati taj prorok val da nijedan ne uteći . i pohvatati oni , i Ilija oni odvesti na potok Kison , i poklati oni onde ."
1. Краљевима,18,41,"И рече Илија Ахаву: иди, једи и пиј, јер уји велики дажд.","i reći Ilija Ahavu : ići , jesti i piti , jer ujo velik dažd ."
1. Краљевима,18,42,"И отиде Ахав да једе и пије; а Илија се попе на врх Кармила, и саже се к земљи и метну лице своје међу кољена своја.","i otići Ahav da jesti i piti ; a Ilija sebe pop na vrh Karmilo , i sag sebe k zemlja i metnuti lice svoj među koleno svoj ."
1. Краљевима,18,43,"А момку својему рече: иди, погледај пут мора. А он отишав погледа, па рече: нема ништа. И рече му: иди опет седам пута.","a momak svoj reći : ići , pogledati put more . a on otišaviti pogled , pa reći : nemati ništa . i reći on : ići opet sedam puta ."
1. Краљевима,18,44,"А кад би седми пут, рече: ено, мали облак као длан човјечји диже се од мора. Тада рече: иди, реци Ахаву: прежи и иди, да те не ухвати дажд.","a kad biti sedmi put , reći : Eno , mali oblak kao dlan čovečji dizati sebe od more . tada reći : ići , reći Ahav : prezati i ići , da ti ne uhvatiti dažd ."
1. Краљевима,18,45,"Утом се замрачи небо од облака и вјетра, и удари велик дажд. А Ахав сједавши на кола отиде у Језраел.","Uta sebe zamračiti nebo od oblak i vetar , i udariti velik dažd . a Ahav sjedavši na kola otići u Jezrael ."
1. Краљевима,18,46,"А рука Господња дође над Илију, и он опасавши се отрча пред Ахавом докле дође у Језраел.","a ruka Gospodnji doći nad Ilija , i on opasati sebe otrčati pred Ahavo dokle doći u Jezrael ."
1. Краљевима,19,1,А Ахав приповједи Језавељи све што је учинио Илија и како је све пророке исјекао мачем.,a Ahav pripovediti Jezavelji sav što biti učiniti Ilija i kako biti sav prorok iseći mač .
1. Краљевима,19,2,"Тада Језавеља посла гласнике к Илији и поручи му: тако да учине богови и тако да додаду, ако сјутра у ово доба не учиним од тебе што је од којега год тијех.","tada jezavelja posao glasnik k Ilija i poručiti on : tako da učiniti bog i tako da dodadati , ako sjutra u ovaj doba ne učiniti od ti što biti od koji god ti ."
1. Краљевима,19,3,"А он видећи то уста и отиде душе своје ради, и дође у Вирсавеју Јудину, и ондје остави момка својега.","a on videti taj usta i otići duša svoj raditi , i doći u Virsavej Judin , i onde ostaviti momak svoj ."
1. Краљевима,19,4,"А сам отиде у пустињу дан хода; и дошав сједе под смреку, и зажеље да умре, и рече: доста је већ, Господе, прими душу моју, јер нијесам бољи од отаца својих.","a biti otići u pustinja dan hod ; i došav sedeti pod smreka , i zaželeti da umreti , i reći : dosta biti već , gospoda , primiti duša moj , jer biti dobar od otac svoj ."
1. Краљевима,19,5,"Потом леже и заспа под смреком. А гле, анђео такну га и рече му: устани, једи.","potom ležati i zaspati pod smreka . a gle , anđeo taknuti on i reći on : ustati , jesti ."
1. Краљевима,19,6,"А он погледа, и гле, чело главе му хљеб на угљену печен и крчаг воде. И једе и напи се, па леже опет.","a on pogledati , i gle , čelo glava on hleb na ugljen peći i krčag voda . i jesti i napa sebe , pa ležati opet ."
1. Краљевима,19,7,"А анђео Господњи дође опет другом, и такну га говорећи: устани, једи, јер ти је пут далек.","a anđeo Gospodnji doći opet drugi , i taknuti on govoriti : ustati , jesti , jer ti biti put dalek ."
1. Краљевима,19,8,А он уставши једе и напи се; потом окријепив се онијем јелом иде четрдесет дана и четрдесет ноћи докле дође на гору Божију Хорив.,a on ustati jesti i napa sebe ; potom okrijepivati sebe oniji jelo ići četrdeset dan i četrdeset noć dokle doći na gora božiji Horiv .
1. Краљевима,19,9,"А ондје уђе у једну пећину и заноћи у њој; и гле, ријеч Господња дође му говорећи: шта ћеш ти ту, Илија?","a onde ući u jedan pećina i zanoćiti u on ; i gle , reč Gospodnji doći on govoriti : što hteti ti tu , Ilija ?"
1. Краљевима,19,10,"А он рече: ревновах веома за Господа Бога над војскама; јер синови Израиљеви оставише завјет твој, твоје олтаре развалише, и пророке твоје побише мачем; а ја остах сам, па траже душу моју да ми је узму.","a on reći : revnovati veoma za Gospod Bog nad vojska ; jer sin Izrailjev ostaviti zavet tvoj , tvoj oltar razvaliti , i prorok tvoj pobiti mač ; a ja ostati biti , pa tražiti duša moj da ja biti uzeti ."
1. Краљевима,19,11,"А он рече: изиди и стани на гори пред Господом. И гле, Господ пролажаше, а пред Господом велик и јак вјетар, који брда разваљиваше и стијене разламаше; али Господ не бјеше у вјетру; а иза вјетра дође трус; али Господ не бјеше у трусу;","a on reći : iziditi i stati na gora pred Gospod . i gle , Gospod prolaziti , a pred Gospod velik i jak vetar , koji brdo razvaljivati i stena razlamati ; ali Gospod ne biti u vetar ; a iza vetar doći trus ; ali Gospod ne biti u Trusa ;"
1. Краљевима,19,12,А иза труса дође огањ; али Господ не бјеше у огњу. А иза огња дође глас тих и танак.,a iza Trusa doći oganj ; ali Gospod ne biti u oganj . a iza oganj doći glas taj i tanak .
1. Краљевима,19,13,"А кад то чу Илија, заклони лице своје плаштем и изашав стаде на вратима од пећине. И гле, дође му глас говорећи: шта ћеш ти ту, Илија?","a kad taj čuti Ilija , zakloniti lice svoj plašt i izašav stadeti na vrata od pećina . i gle , doći on glas govoriti : što hteti ti tu , Ilija ?"
1. Краљевима,19,14,"А он рече: ревновах веома за Господа Бога над војскама; јер синови Израиљеви оставише завјет твој, твоје олтаре развалише, и пророке твоје побише мачем; а ја остах сам, па траже моју душу да ми је узму.","a on reći : revnovati veoma za Gospod Bog nad vojska ; jer sin Izrailjev ostaviti zavet tvoj , tvoj oltar razvaliti , i prorok tvoj pobiti mač ; a ja ostati biti , pa tražiti moj duša da ja biti uzeti ."
1. Краљевима,19,15,"Тада му рече Господ: иди, врати се својим путем у пустињу Дамаштанску, и кад дођеш помажи Азаила за цара над Сиријом.","tada on reći Gospod : ići , vratiti sebe svoj put u pustinja damaštanski , i kad doći pomagati Azail za car nad Sirija ."
1. Краљевима,19,16,"А Јуја сина Нимсијина помажи за цара над Израиљем, а Јелисија сина Сафатова из Авел-Меоле помажи за пророка мјесто себе.","a Juja sin nimšijin pomagati za car nad Izrailje , a Jelisije sin Safatov iz Avel-Meola pomagati za prorok mesto sebe ."
1. Краљевима,19,17,Јер ко утече од мача Азаилова њега ће погубити Јуј; а ко утече од мача Јујева њега ће погубити Јелисије.,jer tko uteći od mač Azailov on hteti pogubiti Juj ; a tko uteći od mač Jujev on hteti pogubiti Jelisije .
1. Краљевима,19,18,"Али сам оставио у Израиљу седам тисућа, који ниједан не савише кољена пред Валом, нити га устима својим цјеливаше.","ali biti ostaviti u Izrailj sedam tisuća , koji nijedan ne saviti koleno pred val , niti on usta svoj celivati ."
1. Краљевима,19,19,"И отиде оданде, и нађе Јелисија сина Сафатова гдје оре, а дванаест јармова пред њим, и сам бијаше код дванаестога; и идући мимо њ Илија баци на њ плашт свој.","i otići odande , i naći Jelisije sin Safatov gde orati , a dvanaest jaram pred on , i biti biti kod dvanaesti ; i ići mimo on Ilija baciti na on plašt svoj ."
1. Краљевима,19,20,"А он остави волове, и отрча за Илијом и рече: да цјелујем оца својега и матер своју; па ћу ићи за тобом. А он му рече: иди, врати се, јер шта сам ти учинио?","a on ostaviti vol , i otrčati za Ilija i reći : da cjelovati otac svoj i mater svoj ; pa hteti ići za ti . a on on reći : ići , vratiti sebe , jer što biti ti učiniti ?"
1. Краљевима,19,21,"И он се врати од њега, и узе јарам волова и закла их, и на дрвима од плуга скуха месо и даде га народу, те једоше; потом уставши отиде за Илијом и служаше му.","i on sebe vratiti od on , i uzeti jaram vol i zaklati oni , i na drvo od plug skuhati meso i dada on narod , te jesositi ; potom ustati otići za Ilija i služiti on ."
1. Краљевима,20,1,"А Вен-Адад цар Сирски скупи војску своју, и имаше са собом тридесет и два цара, и коње и кола; и отишавши опколи Самарију и стаде је бити.","a Ven-Adad car sirski skupiti vojska svoj , i imati sa sebe trideset i dva car , i konj i kola ; i otići opkoliti Samarija i stadeti biti biti ."
1. Краљевима,20,2,"И посла посланике к Ахаву цару Израиљеву у град,","i posao poslanik k Ahav car Izrailjev u grad ,"
1. Краљевима,20,3,"И поручи му: овако вели Вен-Адад: сребро твоје и злато твоје моје је, тако и жене твоје и твоји лијепи синови моји су.","i poručiti on : ovako veliti Ven-Adad : srebro tvoj i zlato tvoj moj biti , tako i žena tvoj i tvoj lep sin moj biti ."
1. Краљевима,20,4,"А цар Израиљев одговори и рече: као што си рекао, господару мој царе, ја сам твој и све што имам.","a car Izrailjev odgovoriti i reći : kao što biti reći , gospodar moj car , ja biti tvoj i sav što imati ."
1. Краљевима,20,5,А посланици опет дођоше и рекоше: овако вели Вен-Адад: послао сам к теби и поручио: сребро своје и злато своје и жене своје и синове своје да ми даш.,a poslanik opet doći i reći : ovako veliti Ven-Adad : poslati biti k ti i poručiti : srebro svoj i zlato svoj i žena svoj i sin svoj da ja dati .
1. Краљевима,20,6,"Зато ћу сјутра у ово доба послати слуге своје к теби да прегледају кућу твоју и куће слуга твојих, и што ти је год мило, они ће узети и однијети.","zato hteti sjutra u ovaj doba poslati sluga svoj k ti da pregledati kuća tvoj i kuća sluga tvoj , i što ti biti god Milo , oni hteti uzeti i odneti ."
1. Краљевима,20,7,"Тада дозва цар Израиљев све старјешине земаљске и рече: гледајте и видите како овај тражи зло; јер посла к мени по мене и по синове моје и по сребро моје и по злато моје, и ја му не браних.","tada dozvati car Izrailjev sav starešina zemaljski i reći : gledati i videti kako ovaj tražiti zlo ; jer posao k ja po ja i po sin moj i po srebro moj i po zlato moj , i ja on ne brati ."
1. Краљевима,20,8,А све старјешине и сав народ рекоше му: не слушај га и не пристај.,a sav starešina i sav narod reći on : ne slušati on i ne pristajati .
1. Краљевима,20,9,И рече посланицима Вен-Ададовијем: кажите цару господару мојему: што си прво поручио слузи својему све ћу учинити; али ово не могу учинити. Тако отидоше посланици и однесоше му тај одговор.,i reći poslanik Ven-adadovije : kazati car gospodar moj : što biti prvo poručiti služiti svoj sav hteti učiniti ; ali ovaj ne moći učiniti . tako otidositi poslanik i odnesti on taj odgovor .
1. Краљевима,20,10,А Вен-Адад посла к њему и поручи: тако да ми учине богови и тако додаду! неће бити доста праха од Самарије да свему народу који иде за мном допадне по једна грст.,a ven-adad posao k on i poručiti : tako da ja učiniti bog i tako dodada ! hteti biti dosta prah od Samarija da sav narod koji ići za ja dopasti po jedan grst .
1. Краљевима,20,11,А цар Израиљев одговори и рече: кажите: нека се не хвали онај који се опасује као онај који се распасује.,a car Izrailjev odgovoriti i reći : kazati : neka sebe ne hvaliti onaj koji sebe opasivati kao onaj koji sebe raspasivati .
1. Краљевима,20,12,"А кад он то чу пијући с царевима под шаторима, рече слугама својим: дижите се. И дигоше се на град.","a kad on taj čuti piti sa car pod šator , reći sluga svoj : dizati sebe . i dići sebe na grad ."
1. Краљевима,20,13,"Тада гле, приступи један пророк к Ахаву цару Израиљеву, и рече: овако вели Господ: видиш ли све ово мноштво? ево, ја ћу ти га дати у руке данас да познаш да сам ја Господ.","tada gle , pristupiti jedan prorok k Ahav car Izrailjev , i reći : ovako veliti Gospod : videti li sav ovaj mnoštvo ? evo , ja hteti ti on dati u ruka danas da poznati da biti ja Gospod ."
1. Краљевима,20,14,А Ахав рече: преко кога? А он рече: овако вели Господ: преко момака кнезова земаљских. Опет рече: ко ће заметнути бој? А он рече: ти.,a Ahav reći : preko tko ? a on reći : ovako veliti Gospod : preko momak knez zemaljski . opet reći : tko hteti zametnuti bojati ? a on reći : ti .
1. Краљевима,20,15,"Тада преброји момке кнезова земаљских, и бјеше их двјеста и тридесет и два; послије њих преброја сав народ, све синове Израиљеве, и бјеше их седам тисућа.","tada prebrojati momak knez zemaljski , i biti oni dvjesta i trideset i dva ; posle oni prebrojati sav narod , sav sin Izrailjeva , i biti oni sedam tisuća ."
1. Краљевима,20,16,И изидоше у подне; а Вен-Адад пијући опи се у шаторима с тридесет и два цара који му дођоше у помоћ.,i izidositi u podne ; a Ven-Adad piti opiti sebe u šator sa trideset i dva car koji on doći u pomoć .
1. Краљевима,20,17,"И изидоше прво момци кнезова земаљских; а Вен-Адад посла, и јавише му и рекоше: изидоше људи из Самарије.","i izidositi prvo momak knez zemaljski ; a ven-adad posao , i javiti on i reći : izidositi čovek iz Samarija ."
1. Краљевима,20,18,"А он рече: ако су изашли мира ради, похватајте их живе; ако су изашли на бој, похватајте их живе.","a on reći : ako biti izaći mir raditi , pohvatati oni živeti ; ako biti izaći na bojati , pohvatati oni živeti ."
1. Краљевима,20,19,"И изидоше из града момци кнезова земаљских, и војска за њима.","i izidositi iz grad momak knez zemaljski , i vojska za oni ."
1. Краљевима,20,20,"И сваки уби с којим се сукоби, те Сирци побјегоше а Израиљци их потјераше. И Вен-Адад цар Сирски побјеже на коњу с коњицима.","i svaki ubiti sa koji sebe sukob , te Sirc pobeći a Izrailjac oni poterati . i Ven-Adad car sirski pobeći na konj sa konjic ."
1. Краљевима,20,21,"И цар Израиљев изиде и поби коње и кола, и учини велик покољ међу Сирцима.","i car Izrailjev izide i pobiti konj i kola , i učiniti velik pokolj među Sirc ."
1. Краљевима,20,22,"Потом дође пророк к цару Израиљеву и рече му: иди, буди храбар; и промисли и види шта ћеш чинити, јер ће до године опет доћи цар Сирски на те.","potom doći prorok k car Izrailjev i reći on : ići , buditi hrabar ; i promisliti i videti što hteti činiti , jer hteti do godina opet doći car sirski na ti ."
1. Краљевима,20,23,"А цару Сирском рекоше слуге његове: њихови су богови горски богови, зато нас надјачаше; него да се бијемо с њима у пољу, зацијело ћемо их надјачати.","a car sirski reći sluga njegov : njihov biti bog gorski bog , zato mi nadjačati ; nego da sebe biti sa oni u polje , zacelo hteti oni nadjačati ."
1. Краљевима,20,24,"Учини дакле овако: уклони те цареве с мјеста њиховијех, и постави војводе мјесто њих.","učiniti dakle ovako : ukloniti taj car sa mesto njihov , i postaviti vojvoda mesto oni ."
1. Краљевима,20,25,"Па скупи војску каква је била она која ти је изгинула, и коње какви су били они коњи, и кола као она кола; па да се побијемо с њима у пољу; зацијело ћемо их надјачати. И послуша их, и учини тако.","pa skup vojska kakav biti biti on koji ti biti izginuti , i konj kakav biti biti oni konj , i kolo kao oni kolo ; pa da sebe pobiti sa oni u polje ; zacelo hteti oni nadjačati . i poslušati oni , i učiniti tako ."
1. Краљевима,20,26,"А кад прође година, Вен-Адад преброји Сирце, и пође у Афек да војује на Израиља.","a kad proći godina , Ven-Adad prebrojati Sirc , i poći u Afek da vojevati na Izrailj ."
1. Краљевима,20,27,"И синови Израиљеви пребројише се, и понесавши хране изидоше пред њих. И стадоше у око синови Израиљеви према њима, као два мала стада коза, а Сирци бијаху прекрилили земљу.","i sin Izrailjev prebrojiti sebe , i ponešavši hrana izidositi pred oni . i stati u oko sin Izrailjev prema oni , kao dva mali stado koza , a Sirc biti prekrisiti zemlja ."
1. Краљевима,20,28,"Тада дође човјек Божји, и проговори цару Израиљеву и рече: овако вели Господ: што Сирци рекоше да је Господ горски Бог а није Бог пољски, зато ћу ти дати у руке све ово мноштво велико да знате да сам ја Господ.","tada doći čovek božji , i progovoriti car Izrailjev i reći : ovako veliti Gospod : što Sirc reći da biti Gospod gorski Bog a biti Bog poljski , zato hteti ti dati u ruka sav ovaj mnoštvo velik da znati da biti ja Gospod ."
1. Краљевима,20,29,"И стајаху у околу једни према другима седам дана; а седмога дана побише се, и синови Израиљеви побише Сираца сто тисућа пјешака у један дан.","i stajati u okol jedan prema drugi sedam dan ; a sedmi dan pobiti sebe , i sin Izrailjev pobiti Sirac sto tisuća pešak u jedan dan ."
1. Краљевима,20,30,"А остали побјегоше у град Афек, и паде зид на двадесет и седам тисућа људи који бијаху остали. И Вен-Адад побјегав у град уђе у најтајнију клијет.","a ostali pobeći u grad Afek , i pad zid na dvadeset i sedam tisuća čovek koji biti ostali . i Ven-Adad pobjegav u grad ući u tajan klijet ."
1. Краљевима,20,31,"А слуге му рекоше: ево чули смо да су цареви дома Израиљева милостиви цареви; да вежемо костријет око себе и да метнемо узице себи око вратова, па да изидемо пред цара Израиљева, да ако остави у животу душу твоју.","a sluga on reći : evo čuti biti da biti car doma izrailjev milostiv car ; da vezati kostret oko sebe i da metnuti uzica sebe oko vrat , pa da izideti pred car Izrailjev , da ako ostaviti u život duša tvoj ."
1. Краљевима,20,32,"И везаше костријет око себе, и метнуше узице себи око вратова, и дођоше к цару Израиљеву и рекоше: слуга твој Вен-Адад вели: остави у животу душу моју. А он рече: је ли још жив? брат ми је.","i vezati kostret oko sebe , i metnuti uzica sebe oko vrat , i doći k car Izrailjev i reći : sluga tvoj Ven-Adad veliti : ostaviti u život duša moj . a on reći : biti li još živ ? brat ja biti ."
1. Краљевима,20,33,"А људи узеше то за добар знак, и одмах да би га ухватили за ријеч рекоше: брат је твој Вен-Адад. А он рече: идите, доведите га. Тада Вен-Адад изиде к њему; а он га посади на своја кола.","a čovek uzeti taj za dobar znak , i odmah da biti on uhvatiti za reč reći : brat biti tvoj Ven-Adad . a on reći : ići , dovesti on . tada Ven-Adad izide k on ; a on on posaditi na svoj kola ."
1. Краљевима,20,34,"Тада му рече Вен-Адад: градове које је узео отац мој твоме оцу, вратићу, и начини себи улице у Дамаску као што је отац мој учинио у Самарији. А он одговори: с том вјером отпустићу те. И учини вјеру с њим, и отпусти га.","tada on reći Ven-Adad : grad koji biti uzeti otac moj tvoj otac , vratiti , i način sebe ulica u Damask kao što biti otac moj učiniti u Samarija . a on odgovoriti : sa taj vera otpustiti te . i učiniti vera sa on , i otpustiti on ."
1. Краљевима,20,35,Тада један између синова пророчких рече другоме по ријечи Господњој: биј ме. Али га онај не хтје бити.,tada jedan između sin proročki reći drugi po reč Gospodnji : biti ja . ali on onaj ne hteti biti .
1. Краљевима,20,36,"А он му рече: што не послуша гласа Господњега, зато, ево кад отидеш од мене, лав ће те заклати. И кад отиде од њега, сукоби га лав и закла га.","a on on reći : što ne poslušati glas Gospodnji , zato , evo kad otići od ja , lav hteti ti zakti . i kad otići od on , sukob on lav i zaklati on ."
1. Краљевима,20,37,Опет нашав другога рече му: биј ме. А онај га изби и израни га.,opet našaviti drugi reći on : biti ja . a onaj on izba i izraniti on .
1. Краљевима,20,38,"Тада отиде пророк и стаде на пут куда ће цар проћи, и нагрди се пепелом по лицу.","tada otići prorok i stadeti na put kuda hteti car proći , i nagrditi sebe pepeo po lice ."
1. Краљевима,20,39,"А кад цар пролажаше, он викну цара и рече: твој слуга бијаше изашао у бој, а један дошавши доведе ми човјека и рече: чувај овога човјека; ако ли га нестане, биће твоја душа за његову душу, или ћеш платити таланат сребра.","a kad car prolaziti , on viknuti car i reći : tvoj sluga biti izaći u bojati , a jedan doći dovesti ja čovek i reći : čuvati ovaj čovek ; ako li on nestati , biti tvoj duša za njegov duša , ili hteti platiti talanat srebro ."
1. Краљевима,20,40,"А кад твој слуга имаше посла тамо амо, њега неста. Тада му рече цар Израиљев: то ти је суд, сам си отсудио.","a kad tvoj sluga imati posao tamo amo , on nestati . tada on reći car Izrailjev : taj ti biti sud , biti biti otsuditi ."
1. Краљевима,20,41,"А он брже убриса пепео с лица, и цар Израиљев позна га да је један од пророка.","a on brzo ubrisati pepeo sa lice , i car Izrailjev poznati on da biti jedan od prorok ."
1. Краљевима,20,42,"А он му рече: овако вели Господ: што си пустио из руку човјека којега сам ја осудио да се истријеби, душа ће твоја бити за његову душу и народ твој за његов народ.","a on on reći : ovako veliti Gospod : što biti pustiti iz ruka čovek koji biti ja osuditi da sebe istrebiti , duša hteti tvoj biti za njegov duša i narod tvoj za njegov narod ."
1. Краљевима,20,43,"И отиде цар Израиљев кући својој зловољан и љутит, и дође у Самарију.","i otići car Izrailjev kuća svoj zlovoljan i ljutit , i doći u Samari ."
1. Краљевима,21,1,А послије овијех ствари догоди се: Навутеј Језраељанин имаше виноград у Језраелу до двора Ахава цара Самаријскога.,a posle ovaj stvar dogoditi sebe : Navutej Jezraeljanin imati vinograd u Jezrael do dvor Ahav car samarijski .
1. Краљевима,21,2,"И рече Ахав Навутеју говорећи: дај ми свој виноград да начиним од њега врт за зеље, јер је близу до двора мојега; а ја ћу ти дати за њ бољи виноград, или ако волиш, даћу ти у новцу шта вриједи.","i reći Ahav Navutej govoriti : dati ja svoj vinograd da načiniti od on vrt za zelje , jer biti blizu do dvor moj ; a ja hteti ti dati za on dobar vinograd , ili ako voliti , dati ti u novac što vrediti ."
1. Краљевима,21,3,А Навутеј рече Ахаву: Сачувај Боже да бих ти дао нашљедство отаца својих.,a Navutej reći Ahav : sačuvati Bog da biti ti dati našljedstvo otac svoj .
1. Краљевима,21,4,"Тада Ахав дође кући зловољан и љутит ради ријечи коју му рече Навутеј Језраељанин говорећи: не дам ти нашљедства отаца својих. И леже на постељу своју, и окрену лице своје на страну, и не једе хљеба.","tada Ahav doći kuća zlovoljan i ljutit radi reč koji on reći Navutej Jezraeljanin govoriti : ne dati ti našljedstvo otac svoj . i ležati na postelja svoj , i okrenuti lice svoj na strana , i ne jesti hleb ."
1. Краљевима,21,5,Тада дође к њему Језавеља жена његова и рече му: зашто је душа твоја зловољна те не једеш хљеба?,tada doći k on jezavelj žena njegov i reći on : zašto biti duša tvoj zlovoljan te ne jesti hleb ?
1. Краљевима,21,6,"А он јој рече: јер говорих с Навутејем Језраељанином и рекох му: дај ми виноград свој за новце, или ако волиш, даћу ти други виноград за тај. А он рече: не дам ти свога винограда.","a on on reći : jer govoriti sa Navutej Jezraeljanin i reći on : dati ja vinograd svoj za novac , ili ako voliti , dati ti drugi vinograd za taj . a on reći : ne dati ti svoj vinograd ."
1. Краљевима,21,7,"Тада му рече Језавеља жена његова: ти ли си цар над Израиљем? Устани, једи хљеба и буди весео. Ја ћу ти дати виноград Навутеја Језраељанина.","tada on reći jezavelj žena njegov : ti li biti car nad Izrailje ? ustati , jesti hleb i buditi veseo . ja hteti ti dati vinograd Navutej Jezraeljanin ."
1. Краљевима,21,8,"И написа књигу на име Ахавово, и запечати је печатом његовијем и посла књигу старјешинама и главарима који бијаху у граду његову, који наставаху с Навутејем.","i napis knjiga na ime Ahavovo , i zapečatiti biti pečat njegov i posao knjiga starešina i glavar koji biti u grad njegov , koji nastavati sa Navutej ."
1. Краљевима,21,9,"А у књизи написа ово: огласите пост, и посадите Навутеја међу главаре народне.","a u knjiga napis ovaj : oglasiti post , i posaditi Navutej među glavar narodni ."
