book,chapter,verse,text,lemmatized
2. Самуилова,14,7,"И гле сав дом уста на слушкињу твоју говорећи: дај тога што је убио брата својега да га погубимо за душу брата његова, којега је убио, и да истријебимо нашљедника; и тако хоће да угасе искру која ми је остала, да не оставе имена мужу мојему ни остатка на земљи.","и гле сав дом уста на слушкињу твоју говорећи : дај тога што је убио брата својега да га погубимо за душу брата његова , којега је убио , и да истријебимо нашљедника ; и тако хоће да угасе искру која ми је остала , да не оставе имена мужу мојему ни остатка на земљи ."
2. Самуилова,14,8,"А цар рече жени: иди кући својој, а ја ћу наредити за те.","а цар рече жени : иди кући својој , а ја ћу наредити за те ."
2. Самуилова,14,9,"А жена Текујанка рече цару: царе господару! нека на ме и на дом оца мојега падне кривица, а цар и његов пријесто нека је прав.","а жена текујанка рече цару : царе господару ! нека на ме и на дом оца мојега падне кривица , а цар и његов пријесто нека је прав ."
2. Самуилова,14,10,"А цар рече: ко узговори на те, доведи га к мени, и неће те се више дотаћи.","а цар рече : ко узговори на те , доведи га к мени , и неће те се више дотаћи ."
2. Самуилова,14,11,"А она рече: нека се опомене цар Господа Бога својега, да се не умноже осветници који убијају, и да не убију сина мојега. А он рече: тако жив био Господ, ниједна длака с твојега сина неће пасти на земљу.","а она рече : нека се опомене цар господа бога својега , да се не умноже осветници који убијају , и да не убију сина мојега . а он рече : тако жив био господ , ниједна длака с твојега сина неће пасти на земљу ."
2. Самуилова,14,12,А жена рече: да каже слушкиња твоја нешто цару господару. А он рече: говори.,а жена рече : да каже слушкиња твоја нешто цару господару . а он рече : говори .
2. Самуилова,14,13,"А жена рече: а зашто си намислио таку ствар народу Божијему? јер цар као да је крив говорећи тако, јер неће цар да дозове натраг онога кога је одагнао.","а жена рече : а зашто си намислио таку ствар народу божијему ? јер цар као да је крив говорећи тако , јер неће цар да дозове натраг онога кога је одагнао ."
2. Самуилова,14,14,"Јер ћемо доиста помријети, и јесмо као вода која се проспе на земљу и више се не може скупити; јер му Бог није узео живота, него је наумио да одагнани не остане одагнан од њега.","јер ћемо доиста помријети , и јесмо као вода која се проспе на земљу и више се не може скупити ; јер му бог није узео живота , него је наумио да одагнани не остане одагнан од њега ."
2. Самуилова,14,15,"И тако дођох да кажем ово цару господару својему, јер ме народ уплаши; зато рече слушкиња твоја: да говорим цару, може бити да ће учинити цар што слушкиња његова каже.","и тако дођох да кажем ово цару господару својему , јер ме народ уплаши ; зато рече слушкиња твоја : да говорим цару , може бити да ће учинити цар што слушкиња његова каже ."
2. Самуилова,14,16,Јер ће цар услишити и избавити слушкињу своју из руке онога који хоће да истријеби мене и сина мојега из нашљедства Божијега.,јер ће цар услишити и избавити слушкињу своју из руке онога који хоће да истријеби мене и сина мојега из нашљедства божијега .
2. Самуилова,14,17,"И слушкиња твоја рече: ријеч цара господара мојега биће ми утјеха, јер је цар господар мој као анђео Божји, те слуша и добро и зло, и Господ ће Бог твој бити с тобом.","и слушкиња твоја рече : ријеч цара господара мојега биће ми утјеха , јер је цар господар мој као анђео божји , те слуша и добро и зло , и господ ће бог твој бити с тобом ."
2. Самуилова,14,18,А цар одговори и рече жени: немој тајити од мене што ћу те питати. А жена рече: нека говори цар господар мој.,а цар одговори и рече жени : немој тајити од мене што ћу те питати . а жена рече : нека говори цар господар мој .
2. Самуилова,14,19,"Тада цар рече: да није Јоавов посао у свему томе што чиниш? А жена одговори и рече: тако да је жива душа твоја, царе господару, не може се ни надесно ни налијево од свега што каза цар господар мој; јер слуга твој Јоав заповиједио ми је и научио слушкињу твоју све ово да говорим.","тада цар рече : да није јоавов посао у свему томе што чиниш ? а жена одговори и рече : тако да је жива душа твоја , царе господару , не може се ни надесно ни налијево од свега што каза цар господар мој ; јер слуга твој јоав заповиједио ми је и научио слушкињу твоју све ово да говорим ."
2. Самуилова,14,20,"Слуга је твој Јоав учинио, те сам овако извила бесједу своју; али је господар мој мудар као анђео Божји, те зна све што бива на земљи.","слуга је твој јоав учинио , те сам овако извила бесједу своју ; али је господар мој мудар као анђео божји , те зна све што бива на земљи ."
2. Самуилова,14,21,"Тада рече цар Јоаву: ево, ти си учинио то, иди, доведи натраг дијете Авесалома.","тада рече цар јоаву : ево , ти си учинио то , иди , доведи натраг дијете авесалома ."
2. Самуилова,14,22,"Тада паде Јоав лицем на земљу, и поклони се и благослови цара, и рече Јоав: данас види слуга твој да сам нашао милост пред тобом, царе господару, кад је цар учинио што му слуга његов рече.","тада паде јоав лицем на земљу , и поклони се и благослови цара , и рече јоав : данас види слуга твој да сам нашао милост пред тобом , царе господару , кад је цар учинио што му слуга његов рече ."
2. Самуилова,14,23,"Потом се подиже Јоав и отиде у Гесур, и доведе натраг у Јерусалим Авесалома.","потом се подиже јоав и отиде у гесур , и доведе натраг у јерусалим авесалома ."
2. Самуилова,14,24,"И цар рече: нека иде својој кући, а лица мојега да не види. И отиде Авесалом својој кући, и не видје лица царева.","и цар рече : нека иде својој кући , а лица мојега да не види . и отиде авесалом својој кући , и не видје лица царева ."
2. Самуилова,14,25,"А не бјеше човјека тако лијепа као Авесалом у свем Израиљу, да га тако хвале; од пете до тјемена не бјеше на њему мане.","а не бјеше човјека тако лијепа као авесалом у свем израиљу , да га тако хвале ; од пете до тјемена не бјеше на њему мане ."
2. Самуилова,14,26,"И кад би стригао главу (а имаше обичај сваке године стрићи је, јер му бијаше тешко), мјерио би косу с главе своје, и биваше је двјеста сикала царском мјером.","и кад би стригао главу ( а имаше обичај сваке године стрићи је , јер му бијаше тешко ) , мјерио би косу с главе своје , и биваше је двјеста сикала царском мјером ."
2. Самуилова,14,27,"И родише се Авесалому три сина и једна кћи, којој бијаше име Тамара, и она бијаше лијепа.","и родише се авесалому три сина и једна кћи , којој бијаше име тамара , и она бијаше лијепа ."
2. Самуилова,14,28,"И Авесалом оста цијеле двије године у Јерусалиму, а лица царева не видје.","и авесалом оста цијеле двије године у јерусалиму , а лица царева не видје ."
2. Самуилова,14,29,"Тада посла Авесалом по Јоава да га пошље к цару; али он не хтје доћи к њему; и посла опет други пут, али он не хтје доћи.","тада посла авесалом по јоава да га пошље к цару ; али он не хтје доћи к њему ; и посла опет други пут , али он не хтје доћи ."
2. Самуилова,14,30,Тада рече слугама својим: видите ли њиву Јоавову поред моје? на њој је јечам; идите и упалите је. И упалише слуге Авесаломове ону њиву.,тада рече слугама својим : видите ли њиву јоавову поред моје ? на њој је јечам ; идите и упалите је . и упалише слуге авесаломове ону њиву .
2. Самуилова,14,31,"Тада се подиже Јоав, и дође к Авесалому у кућу, и рече му: зашто слуге твоје упалише моју њиву?","тада се подиже јоав , и дође к авесалому у кућу , и рече му : зашто слуге твоје упалише моју њиву ?"
2. Самуилова,14,32,"Авесалом рече Јоаву: ето слао сам к теби говорећи: ходи овамо да те пошљем к цару да му кажеш: зашто сам дошао из Гесура? боље би било да сам још ондје. Зато да видим лице царево; ако ли има кака кривица на мени, нека ме погуби.","авесалом рече јоаву : ето слао сам к теби говорећи : ходи овамо да те пошљем к цару да му кажеш : зашто сам дошао из гесура ? боље би било да сам још ондје . зато да видим лице царево ; ако ли има кака кривица на мени , нека ме погуби ."
2. Самуилова,14,33,"И отиде Јоав к цару, и каза му. И дозва Авесалома; а он дошавши к цару поклони се лицем до земље пред царем, и цар цјелова Авесалома.","и отиде јоав к цару , и каза му . и дозва авесалома ; а он дошавши к цару поклони се лицем до земље пред царем , и цар цјелова авесалома ."
2. Самуилова,15,1,"А послије тога набави себи Авесалом кола и коња и педесет људи, који трчаху пред њим.","а послије тога набави себи авесалом кола и коња и педесет људи , који трчаху пред њим ."
2. Самуилова,15,2,"И устајаше рано Авесалом, и стајаше крај пута код врата; и ко год имаше парницу и иђаше цару на суд, Авесалом га дозиваше к себи и говораше: из кога си града? А кад би онај одговорио: слуга је твој из тога и тога племена Израиљева,","и устајаше рано авесалом , и стајаше крај пута код врата ; и ко год имаше парницу и иђаше цару на суд , авесалом га дозиваше к себи и говораше : из кога си града ? а кад би онај одговорио : слуга је твој из тога и тога племена израиљева ,"
2. Самуилова,15,3,"Тада би му рекао Авесалом: видиш, твоја је ствар добра и праведна, али те нема ко саслушати код цара.","тада би му рекао авесалом : видиш , твоја је ствар добра и праведна , али те нема ко саслушати код цара ."
2. Самуилова,15,4,"Још говораше Авесалом: кад бих ја био постављен да судим у земљи! да сваки к мени долази који има посла на суду, ја бих му дао правицу.","још говораше авесалом : кад бих ја био постављен да судим у земљи ! да сваки к мени долази који има посла на суду , ја бих му дао правицу ."
2. Самуилова,15,5,"И кад би му ко приступио да му се поклони, он би пружио руку своју, те би га ухватио и пољубио.","и кад би му ко приступио да му се поклони , он би пружио руку своју , те би га ухватио и пољубио ."
2. Самуилова,15,6,"Тако чињаше Авесалом са сваким Израиљцем, који долажаше на суд к цару; и Авесалом примамљиваше срца људи Израиљаца.","тако чињаше авесалом са сваким израиљцем , који долажаше на суд к цару ; и авесалом примамљиваше срца људи израиљаца ."
2. Самуилова,15,7,"А кад прође четрдесет година, рече Авесалом цару: да отидем у Хеврон да извршим завјет који сам завјетовао Господу.","а кад прође четрдесет година , рече авесалом цару : да отидем у хеврон да извршим завјет који сам завјетовао господу ."
2. Самуилова,15,8,"Јер кад сјеђах у Гесуру у Сирији, учини завјет слуга твој рекавши: ако ме Господ одведе натраг у Јерусалим, послужићу Господу.","јер кад сјеђах у гесуру у сирији , учини завјет слуга твој рекавши : ако ме господ одведе натраг у јерусалим , послужићу господу ."
2. Самуилова,15,9,А цар му рече: иди с миром. И он се подиже и отиде у Хеврон.,а цар му рече : иди с миром . и он се подиже и отиде у хеврон .
2. Самуилова,15,10,"И разасла Авесалом по свијем племенима Израиљевим уходе поручивши: кад чујете трубе да затрубе, реците: зацари се Авесалом у Хеврону.","и разасла авесалом по свијем племенима израиљевим уходе поручивши : кад чујете трубе да затрубе , реците : зацари се авесалом у хеврону ."
2. Самуилова,15,11,А с Авесаломом отиде двјеста људи из Јерусалима позванијех; али отидоше у простоти својој не знајући ништа.,а с авесаломом отиде двјеста људи из јерусалима позванијех ; али отидоше у простоти својој не знајући ништа .
2. Самуилова,15,12,"А Авесалом посла и по Ахитофела Гилоњанина, савјетника Давидова, да дође из града својега Гилона, кад приношаше жртве. И буна поста јака, и народ се све више стјецаше к Авесалому.","а авесалом посла и по ахитофела гилоњанина , савјетника давидова , да дође из града својега гилона , кад приношаше жртве . и буна поста јака , и народ се све више стјецаше к авесалому ."
2. Самуилова,15,13,Тада дође гласник к Давиду и рече: срце Израиљу приста за Авесаломом.,тада дође гласник к давиду и рече : срце израиљу приста за авесаломом .
2. Самуилова,15,14,"А Давид рече свијем слугама својим које бијаху с њим у Јерусалиму: устајте, да бјежимо; иначе нећемо утећи од Авесалома; брже похитајте, да не похита он и не стигне нас и обори на нас зло, и града не окрене под мач.","а давид рече свијем слугама својим које бијаху с њим у јерусалиму : устајте , да бјежимо ; иначе нећемо утећи од авесалома ; брже похитајте , да не похита он и не стигне нас и обори на нас зло , и града не окрене под мач ."
2. Самуилова,15,15,"А слуге цареве рекоше цару: што је год воља цару господару нашему, ево слуга твојих.","а слуге цареве рекоше цару : што је год воља цару господару нашему , ево слуга твојих ."
2. Самуилова,15,16,И отиде цар пјешице и сав дом његов; само десет жена иноча остави цар да му чувају кућу.,и отиде цар пјешице и сав дом његов ; само десет жена иноча остави цар да му чувају кућу .
2. Самуилова,15,17,"И када отиде цар и сав народ пјешице, уставише се на једном мјесту подалеко.","и када отиде цар и сав народ пјешице , уставише се на једном мјесту подалеко ."
2. Самуилова,15,18,"А све слуге његове иђаху уза њ, и сви Херетеји и сви Фелетеји; и сви Гетеји, шест стотина људи, који бијаху дошли пјешке из Гата, иђаху пред царем.","а све слуге његове иђаху уза њ , и сви херетеји и сви фелетеји ; и сви гетеји , шест стотина људи , који бијаху дошли пјешке из гата , иђаху пред царем ."
2. Самуилова,15,19,И рече цар Итају Гетејину: што и ти идеш с нама? Врати се и остани код цара; јер си странац и опет ћеш отићи у своје мјесто.,и рече цар итају гетејину : што и ти идеш с нама ? врати се и остани код цара ; јер си странац и опет ћеш отићи у своје мјесто .
2. Самуилова,15,20,"Јуче си дошао, па зар данас да те крећем да се потуцаш с нама? Ја ћу ићи куда могу, а ти се врати и одведи натраг браћу своју. Нека милост и вјера буде с тобом.","јуче си дошао , па зар данас да те крећем да се потуцаш с нама ? ја ћу ићи куда могу , а ти се врати и одведи натраг браћу своју . нека милост и вјера буде с тобом ."
2. Самуилова,15,21,"А Итај одговори цару и рече: тако жив да је Господ и тако да је жив цар господар мој, гдје буде цар господар мој, било на смрт или на живот, ондје ће бити и слуга твој.","а итај одговори цару и рече : тако жив да је господ и тако да је жив цар господар мој , гдје буде цар господар мој , било на смрт или на живот , ондје ће бити и слуга твој ."
2. Самуилова,15,22,Тада рече Давид Итају: а ти ходи. И тако пође Итај Гетејин са свијем људима својим и свом дјецом што бијаху с њим.,тада рече давид итају : а ти ходи . и тако пође итај гетејин са свијем људима својим и свом дјецом што бијаху с њим .
2. Самуилова,15,23,"И сва земља плакаше иза гласа и сав народ прелажаше. И тако цар пријеђе преко потока Кедрона, и сав народ пријеђе идући к пустињи.","и сва земља плакаше иза гласа и сав народ прелажаше . и тако цар пријеђе преко потока кедрона , и сав народ пријеђе идући к пустињи ."
2. Самуилова,15,24,"А гле и Садок бијаше ондје и сви Левити с њим носећи ковчег завјета Божијега; и спустише ковчег Божји, а пође и Авијатар, докле сав народ изиде из града.","а гле и садок бијаше ондје и сви левити с њим носећи ковчег завјета божијега ; и спустише ковчег божји , а пође и авијатар , докле сав народ изиде из града ."
2. Самуилова,15,25,"И рече цар Садоку: носи ковчег Божји натраг у град; ако нађем милост пред Господом, он ће ме довести натраг, и даће ми да опет видим њега и дом његов.","и рече цар садоку : носи ковчег божји натраг у град ; ако нађем милост пред господом , он ће ме довести натраг , и даће ми да опет видим њега и дом његов ."
2. Самуилова,15,26,"Ако ли овако рече: нијеси ми мио; ево ме, нека учини са мном што му буде воља.","ако ли овако рече : нијеси ми мио ; ево ме , нека учини са мном што му буде воља ."
2. Самуилова,15,27,"Још рече цар Садоку свештенику: нијеси ли ти видјелац? врати се у град с миром, и Ахимас син твој и Јонатан син Авијатаров, два сина ваша с вама.","још рече цар садоку свештенику : нијеси ли ти видјелац ? врати се у град с миром , и ахимас син твој и јонатан син авијатаров , два сина ваша с вама ."
2. Самуилова,15,28,"Видите, ја ћу се забавити у пољу у пустињи докле не дође од вас гласник да ми јави.","видите , ја ћу се забавити у пољу у пустињи докле не дође од вас гласник да ми јави ."
2. Самуилова,15,29,"И тако Садок и Авијатар однесоше ковчег Божји натраг у Јерусалим, и осташе ондје.","и тако садок и авијатар однесоше ковчег божји натраг у јерусалим , и осташе ондје ."
2. Самуилова,15,30,"А Давид иђаше уз гору Маслинску, и идући плакаше, и покривене главе и бос иђаше; тако и сав народ, који бјеше с њим, сваки покривене главе иђаше, и идући плакаше.","а давид иђаше уз гору маслинску , и идући плакаше , и покривене главе и бос иђаше ; тако и сав народ , који бјеше с њим , сваки покривене главе иђаше , и идући плакаше ."
2. Самуилова,15,31,"Тада јавише Давиду и рекоше му: Ахитофел је међу онима који се побунише с Авесаломом. А Давид рече: разбиј намјеру Ахитофелову, Господе!","тада јавише давиду и рекоше му : ахитофел је међу онима који се побунише с авесаломом . а давид рече : разбиј намјеру ахитофелову , господе !"
2. Самуилова,15,32,"И кад Давид дође наврх горе, гдје се шћаше поклонити Богу, гле, срете га Хусај Архијанин раздрте хаљине и главе посуте прахом.","и кад давид дође наврх горе , гдје се шћаше поклонити богу , гле , срете га хусај архијанин раздрте хаљине и главе посуте прахом ."
2. Самуилова,15,33,И рече му Давид: ако пођеш са мном бићеш ми на теготу.,и рече му давид : ако пођеш са мном бићеш ми на теготу .
2. Самуилова,15,34,"Али да се вратиш у град и речеш Авесалому: бићу твој слуга царе! био сам дуго слуга твоме оцу, а сада ћу тако бити теби слуга; разбићеш ми намјеру Ахитофелову.","али да се вратиш у град и речеш авесалому : бићу твој слуга царе ! био сам дуго слуга твоме оцу , а сада ћу тако бити теби слуга ; разбићеш ми намјеру ахитофелову ."
2. Самуилова,15,35,"И свештеници Садок и Авијатар неће ли бити с тобом? Што год чујеш из куће цареве, докажи Садоку и Авијатару свештеницима.","и свештеници садок и авијатар неће ли бити с тобом ? што год чујеш из куће цареве , докажи садоку и авијатару свештеницима ."
2. Самуилова,15,36,"Ето, ондје су с њима два сина њихова, Ахимас Садоков и Јонатан Авијатаров, по њима ми јављајте што год дочујете.","ето , ондје су с њима два сина њихова , ахимас садоков и јонатан авијатаров , по њима ми јављајте што год дочујете ."
2. Самуилова,15,37,"И отиде у град Хусај пријатељ Давидов, и Авесалом дође у Јерусалим.","и отиде у град хусај пријатељ давидов , и авесалом дође у јерусалим ."
2. Самуилова,16,1,"А кад Давид пријеђе мало преко врха, гле, Сива, Мефивостејев, срете га, са два магарца натоварена, на којима бјеше двјеста хљебова и сто гроздова сухих и сто груда смокава и мијех вина.","а кад давид пријеђе мало преко врха , гле , сива , мефивостејев , срете га , са два магарца натоварена , на којима бјеше двјеста хљебова и сто гроздова сухих и сто груда смокава и мијех вина ."
2. Самуилова,16,2,"И рече цар Сиви: шта ће ти то? А Сива му рече: магарци су за чељад цареву, да јашу, а хљебови и воће да једу момци, а вино да пије ко се умори у пустињи.","и рече цар сиви : шта ће ти то ? а сива му рече : магарци су за чељад цареву , да јашу , а хљебови и воће да једу момци , а вино да пије ко се умори у пустињи ."
2. Самуилова,16,3,"А цар му рече: а гдје је син твога господара? Рече Сива цару: ено га, остао је у Јерусалиму, јер рече: данас ће ми дом Израиљев вратити царство оца мојега.","а цар му рече : а гдје је син твога господара ? рече сива цару : ено га , остао је у јерусалиму , јер рече : данас ће ми дом израиљев вратити царство оца мојега ."
2. Самуилова,16,4,"Тада рече цар Сиви: ево, твоје је све што је било Мефивостејево. А Сива рече: клањам ти се, да нађем милост пред тобом, царе господару!","тада рече цар сиви : ево , твоје је све што је било мефивостејево . а сива рече : клањам ти се , да нађем милост пред тобом , царе господару !"
2. Самуилова,16,5,"И дође цар Давид до Ваурима; а гле, изиде оданде један од рода дома Саулова, по имену Симеј, син Гирин, и идући псоваше.","и дође цар давид до ваурима ; а гле , изиде оданде један од рода дома саулова , по имену симеј , син гирин , и идући псоваше ."
2. Самуилова,16,6,"И бацаше се камењем на Давида и на слуге цара Давида, којему и с десне и с лијеве стране бијаше сав народ и сви јунаци.","и бацаше се камењем на давида и на слуге цара давида , којему и с десне и с лијеве стране бијаше сав народ и сви јунаци ."
2. Самуилова,16,7,"А Симеј овако говораше псујући: одлази, одлази, крвопијо и зликовче!","а симеј овако говораше псујући : одлази , одлази , крвопијо и зликовче !"
2. Самуилова,16,8,"Обрати Господ на тебе све крви дома Саулова, на чије си се мјесто зацарио, и предаде Господ царство у руке Авесалому сину твојему; ето те сада у твом злу, јер си крвопија.","обрати господ на тебе све крви дома саулова , на чије си се мјесто зацарио , и предаде господ царство у руке авесалому сину твојему ; ето те сада у твом злу , јер си крвопија ."
2. Самуилова,16,9,Тада рече цару Ависај син Серујин: зашто да псује овај мртви пас цара господара мојега? Идем да му скинем главу.,тада рече цару ависај син серујин : зашто да псује овај мртви пас цара господара мојега ? идем да му скинем главу .
2. Самуилова,16,10,"Али цар рече: шта је вама до мене, синови Серујини? нека псује; јер му је Господ рекао: псуј Давида. Па ко смије казати: зашто тако чиниш?","али цар рече : шта је вама до мене , синови серујини ? нека псује ; јер му је господ рекао : псуј давида . па ко смије казати : зашто тако чиниш ?"
2. Самуилова,16,11,"Још рече Давид Ависају и свијем слугама својим: ето, мој син, који је изашао од бедара мојих, тражи душу моју, а како неће овај син Венијаминов? Оставите га нека псује, јер му је Господ заповједио.","још рече давид ависају и свијем слугама својим : ето , мој син , који је изашао од бедара мојих , тражи душу моју , а како неће овај син венијаминов ? оставите га нека псује , јер му је господ заповједио ."
2. Самуилова,16,12,"Да ако Господ погледа на невољу моју, и врати ми Господ добро за псовку његову данашњу.","да ако господ погледа на невољу моју , и врати ми господ добро за псовку његову данашњу ."
2. Самуилова,16,13,"И тако Давид са својим људима иђаше својим путем; а Симеј иђаше покрај горе према њему једнако псујући и бацајући се камењем на њ, и подижући прах.","и тако давид са својим људима иђаше својим путем ; а симеј иђаше покрај горе према њему једнако псујући и бацајући се камењем на њ , и подижући прах ."
2. Самуилова,16,14,"И дође цар и сав народ што бијаше с њим, уморни, и одморише се ондје.","и дође цар и сав народ што бијаше с њим , уморни , и одморише се ондје ."
2. Самуилова,16,15,"А Авесалом и сав народ Израиљев дођоше у Јерусалим, и Ахитофел с њим.","а авесалом и сав народ израиљев дођоше у јерусалим , и ахитофел с њим ."
2. Самуилова,16,16,"А кад Хусај Архијанин пријатељ Давидов дође к Авесалому, рече Хусај Авесалому: да живи цар! да живи цар!","а кад хусај архијанин пријатељ давидов дође к авесалому , рече хусај авесалому : да живи цар ! да живи цар !"
2. Самуилова,16,17,А Авесалом рече Хусају: така ли је љубав твоја према пријатељу твојему? зашто нијеси отишао с пријатељем својим?,а авесалом рече хусају : така ли је љубав твоја према пријатељу твојему ? зашто нијеси отишао с пријатељем својим ?
2. Самуилова,16,18,"А Хусај рече Авесалому: не; него кога је изабрао Господ и овај народ и сви Израиљци, његов ћу бити и код њега ћу остати.","а хусај рече авесалому : не ; него кога је изабрао господ и овај народ и сви израиљци , његов ћу бити и код њега ћу остати ."
2. Самуилова,16,19,"Сврх тога, коме бих служио? еда ли не сину његову? како сам служио оцу твојему, тако ћу и теби.","сврх тога , коме бих служио ? еда ли не сину његову ? како сам служио оцу твојему , тако ћу и теби ."
2. Самуилова,16,20,А Авесалом рече Ахитофелу: свјетуј шта ћемо чинити.,а авесалом рече ахитофелу : свјетуј шта ћемо чинити .
2. Самуилова,16,21,"А Ахитофел рече Авесалому: лези с иночама оца својега, које је оставио да му чувају кућу, па кад чује сав Израиљ како си се омразио с оцем својим, осилиће рука свјема који су с тобом.","а ахитофел рече авесалому : лези с иночама оца својега , које је оставио да му чувају кућу , па кад чује сав израиљ како си се омразио с оцем својим , осилиће рука свјема који су с тобом ."
2. Самуилова,16,22,"Тада разапеше Авесалому шатор на крову, и Авесалом леже с иночама оца својега на видику свјему Израиљу.","тада разапеше авесалому шатор на крову , и авесалом леже с иночама оца својега на видику свјему израиљу ."
2. Самуилова,16,23,И свјет који даваше Ахитофел у оно вријеме бијаше као да би ко Бога упитао; таки бијаше сваки свјет Ахитофелов и у Давида и у Авесалома.,и свјет који даваше ахитофел у оно вријеме бијаше као да би ко бога упитао ; таки бијаше сваки свјет ахитофелов и у давида и у авесалома .
2. Самуилова,17,1,Још рече Ахитофел Авесалому: да одаберем дванаест тисућа људи па да идем и тјерам Давида ноћас.,још рече ахитофел авесалому : да одаберем дванаест тисућа људи па да идем и тјерам давида ноћас .
2. Самуилова,17,2,"Па ћу га стигнути док је уморан и изнемоглијех руку; и уплашићу га, те ће побјећи сав народ што је с њим, па ћу убити цара самога.","па ћу га стигнути док је уморан и изнемоглијех руку ; и уплашићу га , те ће побјећи сав народ што је с њим , па ћу убити цара самога ."
2. Самуилова,17,3,И обратићу сав народ к теби; јер за онијем кога тражиш стоји да се сви врате к теби; тада ће се сав народ умирити.,и обратићу сав народ к теби ; јер за онијем кога тражиш стоји да се сви врате к теби ; тада ће се сав народ умирити .
2. Самуилова,17,4,И то се учини добро Авесалому и свијем старјешинама Израиљевијем.,и то се учини добро авесалому и свијем старјешинама израиљевијем .
2. Самуилова,17,5,Али рече Авесалом: дозовите и Хусаја Архијанина да чујемо што ће и он рећи.,али рече авесалом : дозовите и хусаја архијанина да чујемо што ће и он рећи .
2. Самуилова,17,6,"А кад дође Хусај к Авесалому, рече му Авесалом говорећи: тако и тако рече Ахитофел; хоћемо ли чинити како он рече или нећемо? кажи ти.","а кад дође хусај к авесалому , рече му авесалом говорећи : тако и тако рече ахитофел ; хоћемо ли чинити како он рече или нећемо ? кажи ти ."
2. Самуилова,17,7,А Хусај рече Авесалому: није добар свјет што је сада свјетовао Ахитофел.,а хусај рече авесалому : није добар свјет што је сада свјетовао ахитофел .
